ID,Edad,Educacion,Estado_Civil,Ingreso,Hijos_Ninos,Hijos_Adolescentes,Fecha_Inscripcion,Dias_Ult_Compra,Gasto_Vinos,Gasto_Frutas,Gasto_Carne,Gasto_Pescado,Gasto_Dulces,Prod_prem,Compras_Oferta,Compras_Web,Compras_Catalogo,Compras_Fisicas,Visitas_Web,Queja,Costo_Contacto,Ganancia,Camp1,Camp2,Camp3,Camp4,Camp5,Ult_Camp
4174,70,Master,En pareja ,55249.0,0.0,1,17-04-2014,81,97.0,1,19.0,2.0,0.0,11,1.0,2.0,1,4,3,0.0,,,0,0.0,0.0,0,0,0.0
9757,54,Graduation,En pareja ,84906.0,0.0,0,04-10-2013,98,997.0,15,414.0,99.0,30.0,76,1.0,5.0,6,12,2,0.0,,,0,1.0,0.0,1,1,0.0
6918,37,Graduation,Casado ,28691.0,1.0,0,04-07-2013,56,5.0,4,13.0,8.0,0.0,4,1.0,1.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
286,74,Graduation,Soltero ,44213.0,1.0,1,29-11-2013,48,95.0,11,35.0,0.0,4.0,7,4.0,2.0,1,5,6,0.0,,,0,0.0,0.0,0,0,0.0
11086,42,Basic,Soltero ,25707.0,1.0,0,18-01-2014,18,1.0,6,2.0,3.0,6.0,3,1.0,1.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
1921,59,PhD,Casado ,59062.0,0.0,1,03-10-2013,74,46.0,1,12.0,3.0,0.0,9,2.0,2.0,0,3,4,0.0,,,0,0.0,0.0,0,0,0.0
4138,64,Graduation,Soltero ,76624.0,0.0,1,24-05-2014,68,411.0,106,147.0,54.0,115.0,66,1.0,5.0,10,7,1,0.0,,,0,0.0,1.0,0,0,0.0
7718,79,Master,En pareja ,66000.0,0.0,0,20-04-2014,36,244.0,51,270.0,101.0,0.0,45,1.0,1.0,3,5,1,0.0,,,0,0.0,0.0,0,0,0.0
1291,48,PhD,En pareja ,27683.0,0.0,0,04-08-2012,90,152.0,9,121.0,12.0,12.0,45,0.0,6.0,2,4,8,0.0,,,0,0.0,0.0,0,0,0.0
6862,55,Graduation,Divorciado ,1730.0,0.0,0,18-05-2014,65,1.0,1,3.0,1.0,1.0,1,15.0,0.0,0,0,20,0.0,,,0,0.0,0.0,0,0,0.0
4136,34,Basic,Soltero ,7500.0,1.0,0,03-12-2012,63,10.0,17,18.0,8.0,26.0,40,4.0,3.0,2,2,9,0.0,,,0,0.0,0.0,0,0,0.0
803,58,Graduation,En pareja ,40521.0,0.0,1,05-04-2013,82,12.0,0,5.0,0.0,0.0,4,1.0,0.0,1,2,5,0.0,,,0,0.0,0.0,0,0,0.0
4298,53,PhD,En pareja ,64422.0,0.0,0,24-03-2014,63,5.0,0,4.0,0.0,0.0,1,1.0,1.0,0,2,8,0.0,,,0,0.0,0.0,0,0,0.0
10833,51,Graduation,Casado ,65106.0,0.0,1,24-05-2014,55,790.0,19,133.0,12.0,0.0,19,3.0,8.0,3,13,6,0.0,,,0,0.0,0.0,1,0,0.0
9606,61,PhD,Casado ,69969.0,0.0,0,27-08-2013,64,882.0,29,514.0,38.0,29.0,44,1.0,4.0,2,6,3,0.0,,,1,0.0,0.0,0,1,1.0
8534,74,Graduation,Casado ,67433.0,0.0,2,16-07-2013,51,615.0,28,0.0,0.0,0.0,30,0.0,6.0,5,13,4,0.0,,,0,0.0,0.0,1,0,0.0
5153,59,PhD,Casado ,77766.0,0.0,1,22-02-2013,97,1004.0,59,265.0,115.0,59.0,27,2.0,11.0,10,11,6,0.0,,,0,0.0,1.0,0,0,1.0
961,54,Graduation,Casado ,74716.0,0.0,1,12-09-2013,92,133.0,27,421.0,13.0,195.0,71,2.0,7.0,3,5,4,0.0,,,0,0.0,0.0,0,0,0.0
5011,63,Graduation,Divorciado ,68118.0,0.0,1,18-10-2013,51,595.0,23,123.0,10.0,23.0,154,2.0,8.0,9,4,6,0.0,,,0,0.0,0.0,0,0,0.0
6653,56,PhD,Casado ,55158.0,0.0,1,30-07-2012,72,293.0,0,87.0,4.0,11.0,23,4.0,7.0,2,5,7,0.0,,,0,0.0,0.0,0,0,1.0
9094,71,2n Cycle,Casado ,62972.0,0.0,1,03-08-2012,39,313.0,15,47.0,20.0,0.0,192,2.0,7.0,4,3,6,0.0,,,0,0.0,0.0,0,0,1.0
810,51,Graduation,Casado ,74190.0,0.0,1,12-05-2014,49,151.0,81,86.0,168.0,91.0,64,2.0,4.0,2,11,2,0.0,,,0,0.0,0.0,0,0,0.0
5493,50,Graduation,Casado ,39356.0,0.0,1,19-03-2014,21,15.0,0,2.0,0.0,0.0,6,1.0,1.0,0,2,6,0.0,,,0,0.0,1.0,0,0,0.0
2147,57,Graduation,En pareja ,76653.0,0.0,0,16-08-2013,91,736.0,63,0.0,0.0,0.0,126,0.0,4.0,7,11,2,0.0,,,1,0.0,0.0,0,1,0.0
5107,53,PhD,Divorciado ,35860.0,1.0,1,19-05-2014,37,15.0,0,8.0,4.0,2.0,20,2.0,1.0,1,2,5,0.0,,,0,0.0,1.0,0,0,0.0
3979,43,PhD,Divorciado ,90687.0,0.0,0,22-05-2013,98,982.0,17,672.0,23.0,34.0,51,1.0,6.0,2,8,2,0.0,,,0,0.0,0.0,0,1,1.0
6049,44,Master,En pareja ,73450.0,0.0,0,05-12-2013,85,1142.0,51,415.0,90.0,69.0,37,1.0,7.0,8,11,3,0.0,,,1,0.0,1.0,0,0,0.0
8147,66,Graduation,Casado ,31454.0,0.0,1,06-07-2013,40,28.0,0,0.0,0.0,0.0,9,0.0,2.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
1857,74,Graduation,Soltero ,47139.0,0.0,1,06-03-2014,2,46.0,0,0.0,0.0,0.0,23,0.0,2.0,1,2,7,0.0,,,0,0.0,0.0,0,0,1.0
3910,51,Graduation,Divorciado ,83829.0,0.0,0,08-10-2013,78,897.0,161,430.0,186.0,161.0,27,0.0,4.0,7,6,1,0.0,,,1,0.0,1.0,0,1,1.0
5207,63,PhD,Casado ,53378.0,0.0,1,24-09-2012,41,489.0,6,152.0,8.0,6.0,132,10.0,9.0,4,6,8,0.0,,,0,0.0,0.0,0,0,1.0
11114,56,Graduation,En pareja ,19656.0,1.0,0,08-02-2013,94,25.0,4,9.0,6.0,8.0,32,3.0,2.0,1,3,7,0.0,,,0,0.0,0.0,0,0,0.0
5429,78,PhD,Casado ,45579.0,0.0,1,20-08-2013,10,145.0,1,33.0,2.0,1.0,1,1.0,4.0,1,4,6,0.0,,,0,0.0,0.0,0,0,0.0
9400,68,2n Cycle,Soltero ,85485.0,0.0,0,21-06-2014,73,630.0,26,611.0,44.0,18.0,54,1.0,6.0,6,6,2,0.0,,,0,0.0,0.0,0,0,0.0
1740,82,Graduation,Casado ,55956.0,0.0,0,07-04-2014,22,760.0,38,0.0,50.0,0.0,38,0.0,7.0,3,4,4,0.0,,,0,0.0,0.0,1,0,0.0
7488,63,Master,Soltero ,64191.0,0.0,1,22-01-2013,30,420.0,15,186.0,151.0,38.0,15,3.0,5.0,3,13,3,0.0,,,0,0.0,0.0,0,0,0.0
195,54,Graduation,Soltero ,38808.0,0.0,0,26-08-2012,21,125.0,17,52.0,3.0,19.0,30,4.0,5.0,1,4,8,0.0,,,0,0.0,1.0,0,0,1.0
635,60,Master,Casado ,57183.0,0.0,1,19-03-2013,51,464.0,5,64.0,7.0,0.0,70,8.0,9.0,1,7,8,0.0,,,0,0.0,0.0,0,0,0.0
7527,58,Master,Divorciado ,23748.0,1.0,0,21-11-2012,97,6.0,6,29.0,12.0,15.0,8,3.0,2.0,1,3,8,0.0,,,0,0.0,0.0,0,0,0.0
10319,55,Graduation,Casado ,66303.0,0.0,1,26-02-2013,56,1090.0,12,96.0,16.0,12.0,60,4.0,3.0,4,11,8,0.0,,,0,0.0,0.0,1,0,0.0
2296,51,Master,Casado ,37368.0,1.0,0,16-12-2013,4,3.0,2,11.0,2.0,2.0,10,1.0,1.0,0,2,6,0.0,,,0,0.0,1.0,0,0,0.0
10637,62,Graduation,Casado ,40800.0,1.0,2,01-01-2013,77,24.0,0,27.0,8.0,30.0,10,2.0,3.0,0,3,7,1.0,,,0,0.0,0.0,0,0,0.0
2931,48,Graduation,Divorciado ,71847.0,0.0,0,21-09-2012,95,737.0,21,106.0,55.0,63.0,210,0.0,6.0,7,9,3,0.0,,,1,0.0,0.0,0,0,0.0
907,51,Graduation,Casado ,46149.0,0.0,1,29-11-2013,36,254.0,6,71.0,4.0,0.0,27,5.0,5.0,1,7,5,0.0,,,0,0.0,0.0,0,0,0.0
3698,43,Graduation,En pareja ,78687.0,0.0,0,09-08-2012,13,817.0,185,687.0,145.0,55.0,241,1.0,4.0,6,8,2,0.0,,,0,0.0,0.0,0,1,1.0
9516,55,2n Cycle,Divorciado ,49118.0,0.0,0,18-08-2012,90,620.0,54,239.0,99.0,98.0,119,0.0,9.0,7,10,7,0.0,,,0,0.0,0.0,1,0,1.0
679,69,PhD,Casado ,37633.0,1.0,1,20-09-2012,49,13.0,4,20.0,0.0,0.0,1,2.0,1.0,0,3,9,0.0,,,0,0.0,0.0,0,0,0.0
7384,75,Master,En pareja ,39767.0,0.0,0,21-07-2013,18,113.0,61,204.0,34.0,26.0,47,2.0,7.0,1,7,8,0.0,,,0,0.0,0.0,0,0,0.0
5043,75,Basic,Casado ,26997.0,0.0,0,05-11-2012,89,7.0,23,0.0,0.0,0.0,144,0.0,4.0,2,5,7,0.0,,,0,0.0,0.0,0,0,0.0
5267,56,Graduation,Divorciado ,33986.0,0.0,0,14-03-2013,43,16.0,2,18.0,2.0,1.0,5,1.0,1.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
339,54,PhD,Casado ,57091.0,0.0,1,23-11-2012,82,462.0,0,24.0,6.0,0.0,4,2.0,9.0,2,5,7,0.0,,,0,0.0,0.0,1,0,1.0
2516,57,2n Cycle,Casado ,46831.0,1.0,1,08-06-2013,84,22.0,2,10.0,6.0,4.0,34,2.0,1.0,2,2,4,0.0,,,0,0.0,0.0,0,0,0.0
9010,54,Master,Casado ,83151.0,0.0,0,10-02-2013,80,968.0,147,842.0,137.0,42.0,210,1.0,5.0,7,10,2,0.0,,,1,0.0,1.0,0,1,1.0
378,55,Graduation,Casado ,52531.0,0.0,0,30-12-2012,68,283.0,112,151.0,51.0,72.0,125,2.0,7.0,2,10,6,0.0,,,0,0.0,0.0,0,0,0.0
4808,70,Graduation,Casado ,15759.0,0.0,0,05-09-2013,12,1.0,2,5.0,6.0,0.0,3,0.0,1.0,0,2,7,0.0,,,0,0.0,0.0,0,0,0.0
5068,55,Graduation,Soltero ,22804.0,1.0,0,31-07-2013,75,14.0,1,7.0,2.0,1.0,1,1.0,2.0,0,2,9,0.0,,,0,0.0,0.0,0,0,0.0
7628,53,2n Cycle,Casado ,64436.0,0.0,0,18-03-2014,10,30.0,5,24.0,6.0,3.0,8,2.0,2.0,0,4,5,0.0,,,0,0.0,0.0,0,0,0.0
7128,49,PhD,Soltero ,42997.0,1.0,1,07-12-2013,91,4.0,0,5.0,0.0,1.0,5,1.0,1.0,0,2,7,0.0,,,0,0.0,0.0,0,0,0.0
2811,63,PhD,Soltero ,48918.0,1.0,1,12-04-2014,21,52.0,0,9.0,0.0,0.0,1,2.0,1.0,0,4,4,0.0,,,0,0.0,0.0,0,0,0.0
3551,72,Master,En pareja ,60033.0,0.0,1,29-03-2014,28,62.0,1,57.0,19.0,11.0,48,2.0,2.0,1,5,2,0.0,,,0,0.0,0.0,0,0,0.0
1663,48,PhD,En pareja ,34043.0,1.0,0,25-10-2013,97,20.0,2,14.0,3.0,0.0,10,1.0,2.0,0,2,9,0.0,,,0,0.0,0.0,0,0,0.0
5543,60,Graduation,En pareja ,57811.0,0.0,1,24-06-2013,49,545.0,7,114.0,37.0,21.0,78,5.0,7.0,2,11,5,0.0,,,0,0.0,0.0,1,0,0.0
1577,80,Graduation,Casado ,78569.0,0.0,0,19-02-2014,14,558.0,79,622.0,207.0,175.0,95,1.0,4.0,6,4,1,0.0,,,0,0.0,0.0,0,1,1.0
10641,48,Graduation,Soltero ,7500.0,0.0,1,27-12-2012,5,6.0,5,4.0,13.0,4.0,25,4.0,2.0,1,3,6,0.0,,,0,0.0,0.0,0,0,0.0
5336,55,Master,En pareja ,157733.0,1.0,0,04-06-2013,37,39.0,1,9.0,2.0,0.0,8,0.0,1.0,0,1,1,0.0,,,0,0.0,0.0,0,0,0.0
6024,73,Graduation,En pareja ,94384.0,0.0,0,04-03-2013,62,1111.0,24,790.0,160.0,45.0,172,0.0,5.0,8,5,2,0.0,,,1,0.0,0.0,1,1,1.0
1878,41,2n Cycle,Casado ,23148.0,0.0,0,18-02-2014,83,4.0,6,8.0,6.0,3.0,10,1.0,2.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
3099,56,Graduation,Divorciado ,44267.0,0.0,1,25-02-2013,48,183.0,5,0.0,0.0,0.0,49,0.0,5.0,2,4,9,0.0,,,0,0.0,0.0,0,0,0.0
6055,47,Graduation,Casado ,71626.0,0.0,0,01-11-2012,94,546.0,72,376.0,94.0,145.0,72,1.0,5.0,5,8,3,0.0,,,0,0.0,0.0,1,0,0.0
5841,60,Graduation,En pareja ,60894.0,0.0,1,28-06-2013,61,606.0,7,155.0,10.0,0.0,54,5.0,10.0,3,8,7,0.0,,,0,0.0,0.0,0,0,0.0
3972,50,Graduation,En pareja ,50200.0,1.0,1,03-04-2013,70,266.0,6,51.0,8.0,6.0,64,6.0,7.0,1,5,8,0.0,,,0,0.0,0.0,0,0,0.0
4394,61,PhD,Casado ,81051.0,0.0,0,23-05-2014,43,1142.0,29,249.0,38.0,29.0,14,1.0,5.0,5,12,2,0.0,,,0,0.0,0.0,1,1,0.0
5758,44,Graduation,Casado ,65169.0,0.0,0,14-01-2014,23,1074.0,0,69.0,0.0,0.0,46,1.0,10.0,4,13,6,0.0,,,1,1.0,1.0,0,1,1.0
6658,54,Graduation,En pareja ,59868.0,0.0,1,22-07-2013,37,771.0,51,154.0,54.0,10.0,154,7.0,11.0,2,12,6,0.0,,,0,0.0,0.0,0,0,0.0
4603,66,PhD,Casado ,65695.0,0.0,1,31-01-2014,50,371.0,32,189.0,0.0,58.0,6,2.0,5.0,4,10,4,0.0,,,0,0.0,0.0,0,0,0.0
8427,70,Master,Soltero ,64857.0,0.0,0,23-11-2012,78,556.0,14,717.0,210.0,0.0,43,1.0,7.0,5,10,4,0.0,,,0,0.0,0.0,0,0,0.0
10260,61,Master,En pareja ,45143.0,0.0,1,26-08-2013,74,202.0,5,74.0,11.0,5.0,14,3.0,6.0,1,5,7,0.0,,,0,0.0,0.0,0,0,0.0
7143,71,2n Cycle,En pareja ,74805.0,0.0,1,06-11-2013,14,209.0,162,209.0,41.0,162.0,37,5.0,4.0,7,10,2,0.0,,,0,0.0,0.0,0,0,0.0
8789,37,2n Cycle,Casado ,59060.0,1.0,0,11-01-2014,77,35.0,40,111.0,36.0,40.0,12,3.0,3.0,1,7,4,0.0,,,0,0.0,0.0,0,0,0.0
6197,64,PhD,Soltero ,27238.0,0.0,1,20-04-2013,39,37.0,0,17.0,0.0,0.0,3,3.0,3.0,0,3,9,0.0,,,0,0.0,0.0,0,0,0.0
4554,61,Graduation,En pareja ,47009.0,0.0,1,01-10-2013,89,171.0,45,73.0,59.0,10.0,90,4.0,3.0,2,8,4,0.0,,,0,0.0,0.0,0,0,0.0
4937,53,2n Cycle,Casado ,46094.0,0.0,1,10-06-2014,62,12.0,2,20.0,3.0,2.0,5,0.0,1.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
1920,54,Graduation,Casado ,40321.0,0.0,1,29-07-2013,59,44.0,4,0.0,6.0,0.0,27,0.0,3.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
8749,42,Graduation,En pareja ,37235.0,0.0,0,01-02-2014,68,20.0,2,9.0,4.0,6.0,20,1.0,1.0,1,2,4,0.0,,,0,0.0,0.0,0,0,0.0
1650,66,Master,Casado ,81843.0,0.0,0,22-04-2013,13,779.0,86,537.0,34.0,69.0,138,1.0,5.0,9,12,3,0.0,,,0,0.0,0.0,0,0,0.0
10377,68,Master,En pareja ,46692.0,0.0,1,06-06-2013,37,170.0,6,97.0,24.0,12.0,88,3.0,6.0,1,5,6,0.0,,,0,0.0,0.0,0,0,0.0
9206,58,Graduation,En pareja ,77382.0,0.0,1,07-01-2014,36,491.0,48,231.0,112.0,105.0,134,2.0,5.0,7,12,1,0.0,,,0,0.0,0.0,0,1,0.0
10971,49,Graduation,Soltero ,37774.0,0.0,0,03-09-2012,28,173.0,8,107.0,7.0,2.0,176,4.0,7.0,2,3,9,0.0,,,0,0.0,1.0,0,0,1.0
6398,52,Basic,Casado ,18393.0,1.0,0,29-03-2014,2,7.0,10,13.0,16.0,0.0,4,2.0,3.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
9212,64,Master,Casado ,72828.0,0.0,1,14-02-2013,17,1205.0,0,235.0,19.0,14.0,205,6.0,6.0,3,13,7,0.0,,,0,0.0,0.0,0,0,0.0
7937,44,Graduation,Casado ,24711.0,0.0,0,18-04-2014,86,10.0,7,25.0,6.0,3.0,7,1.0,3.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
839,51,PhD,Casado ,45503.0,1.0,0,25-09-2013,54,97.0,4,44.0,6.0,1.0,18,1.0,3.0,1,4,5,0.0,,,0,0.0,0.0,0,0,0.0
4246,44,Master,Soltero ,6560.0,0.0,0,12-12-2013,2,67.0,11,26.0,4.0,3.0,262,0.0,1.0,0,1,17,0.0,,,0,0.0,0.0,0,0,0.0
158,81,PhD,En pareja ,71604.0,0.0,0,17-11-2013,3,345.0,53,528.0,98.0,75.0,97,1.0,8.0,3,5,4,0.0,,,0,0.0,1.0,0,0,1.0
4832,47,Graduation,Casado ,27244.0,0.0,0,07-03-2014,84,6.0,5,17.0,3.0,24.0,46,2.0,2.0,2,2,7,0.0,,,0,0.0,0.0,0,0,0.0
5621,57,Graduation,Casado ,48752.0,1.0,1,12-12-2012,8,73.0,57,100.0,71.0,15.0,0,5.0,6.0,1,5,9,0.0,,,0,0.0,0.0,0,0,1.0
1945,64,Graduation,Casado ,71434.0,0.0,1,18-09-2013,4,711.0,36,217.0,172.0,96.0,168,3.0,7.0,4,7,4,0.0,,,1,0.0,0.0,1,0,0.0
5147,78,Graduation,Soltero ,90842.0,0.0,0,29-07-2013,57,774.0,70,118.0,182.0,187.0,93,1.0,4.0,9,13,1,0.0,,,0,0.0,0.0,0,0,0.0
2535,48,Master,Casado ,88097.0,0.0,0,18-08-2012,24,163.0,0,480.0,0.0,126.0,75,1.0,6.0,5,8,9,0.0,,,1,0.0,0.0,1,1,1.0
11039,51,Graduation,Casado ,51948.0,0.0,1,17-09-2013,51,82.0,33,54.0,71.0,30.0,41,2.0,5.0,2,4,5,0.0,,,0,0.0,0.0,0,0,0.0
9495,44,Graduation,En pareja ,71853.0,0.0,0,08-05-2013,29,358.0,108,413.0,141.0,97.0,32,1.0,2.0,8,6,1,0.0,,,0,0.0,0.0,0,0,0.0
9635,43,Master,Casado ,35876.0,0.0,0,20-04-2014,13,66.0,2,40.0,4.0,3.0,14,1.0,3.0,1,3,6,0.0,,,0,0.0,0.0,0,0,0.0
2173,74,Graduation,Viudo ,40049.0,0.0,1,16-10-2013,23,13.0,6,7.0,0.0,3.0,3,0.0,1.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
942,44,Graduation,Soltero ,39660.0,1.0,0,08-08-2012,36,139.0,13,78.0,20.0,13.0,36,3.0,7.0,1,3,9,0.0,,,0,0.0,0.0,0,0,1.0
9386,64,Graduation,En pareja ,50127.0,0.0,1,29-05-2014,88,274.0,0,21.0,4.0,6.0,15,1.0,5.0,1,6,6,0.0,,,0,0.0,0.0,1,0,0.0
5510,49,Master,Casado ,43263.0,0.0,1,21-11-2012,2,262.0,6,61.0,0.0,0.0,102,0.0,5.0,2,6,5,0.0,,,0,0.0,0.0,0,0,0.0
873,77,Master,Casado ,62845.0,0.0,1,01-10-2012,3,1099.0,0,45.0,0.0,0.0,34,11.0,3.0,4,10,8,0.0,,,0,0.0,0.0,1,0,1.0
2253,36,Graduation,Casado ,18929.0,0.0,0,16-02-2013,15,32.0,0,8.0,23.0,4.0,18,1.0,1.0,0,4,6,0.0,,,0,0.0,0.0,0,0,0.0
5181,44,Basic,Soltero ,24367.0,1.0,0,20-03-2013,58,2.0,4,2.0,0.0,11.0,5,1.0,1.0,0,2,9,0.0,,,0,0.0,0.0,0,0,0.0
979,51,Graduation,Soltero ,33249.0,0.0,0,20-02-2013,11,6.0,10,21.0,19.0,14.0,42,2.0,2.0,1,3,6,0.0,,,0,0.0,0.0,0,0,0.0
10390,67,2n Cycle,Casado ,26887.0,0.0,1,10-02-2013,27,6.0,7,4.0,3.0,4.0,6,1.0,1.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
4698,43,PhD,Casado ,50150.0,0.0,0,20-06-2013,32,135.0,46,92.0,65.0,61.0,11,0.0,5.0,2,7,5,0.0,,,0,0.0,0.0,0,0,0.0
7793,50,Graduation,En pareja ,62061.0,0.0,1,31-08-2013,12,641.0,7,84.0,0.0,30.0,38,3.0,10.0,4,7,6,0.0,,,0,0.0,0.0,1,0,0.0
1745,64,PhD,Divorciado ,85696.0,0.0,0,03-05-2013,88,714.0,76,395.0,116.0,0.0,12,1.0,4.0,6,9,1,0.0,,,0,0.0,0.0,0,0,1.0
10590,70,PhD,En pareja ,76542.0,0.0,0,30-03-2013,91,794.0,73,573.0,0.0,29.0,14,1.0,4.0,8,10,2,0.0,,,0,0.0,0.0,0,0,0.0
5080,33,Graduation,Soltero ,70515.0,0.0,0,21-10-2013,12,420.0,0,452.0,182.0,64.0,140,1.0,6.0,6,4,2,0.0,,,0,0.0,0.0,0,0,1.0
8369,39,Graduation,En pareja ,18227.0,0.0,0,08-11-2012,21,1.0,2,7.0,4.0,3.0,11,1.0,0.0,1,2,8,0.0,,,0,0.0,0.0,0,0,0.0
5232,61,Graduation,Casado ,69139.0,0.0,1,27-01-2014,23,86.0,12,75.0,33.0,15.0,6,1.0,4.0,1,5,4,0.0,,,0,0.0,0.0,0,0,0.0
2407,44,Graduation,Casado ,69109.0,0.0,0,09-11-2012,10,823.0,25,459.0,124.0,29.0,95,1.0,6.0,6,7,4,0.0,,,0,0.0,0.0,0,1,1.0
3834,64,Graduation,Soltero ,69627.0,0.0,1,17-03-2013,35,231.0,161,215.0,171.0,30.0,53,2.0,8.0,2,11,5,0.0,,,0,0.0,0.0,0,0,0.0
7912,48,Graduation,Casado ,38136.0,0.0,0,22-04-2013,69,8.0,15,27.0,0.0,20.0,33,0.0,3.0,1,2,8,0.0,,,0,0.0,0.0,0,0,0.0
7712,80,PhD,Soltero ,62159.0,0.0,0,28-04-2014,68,182.0,17,259.0,77.0,70.0,29,1.0,6.0,2,10,4,0.0,,,0,0.0,0.0,0,0,0.0
1065,63,Graduation,Soltero ,80695.0,0.0,0,29-12-2013,85,557.0,129,984.0,193.0,37.0,18,1.0,5.0,8,5,2,0.0,,,0,0.0,0.0,0,0,0.0
7275,55,Master,Soltero ,33316.0,0.0,1,04-10-2013,34,79.0,1,31.0,4.0,4.0,12,0.0,2.0,1,4,6,0.0,,,0,0.0,0.0,0,0,0.0
1343,58,Graduation,En pareja ,58554.0,1.0,1,26-09-2012,55,368.0,24,68.0,38.0,0.0,88,6.0,8.0,2,6,7,0.0,,,0,0.0,0.0,0,0,0.0
1384,34,Basic,Casado ,17256.0,0.0,0,23-11-2013,10,6.0,4,14.0,8.0,8.0,22,2.0,2.0,1,2,8,0.0,,,0,0.0,1.0,0,0,0.0
9967,52,Graduation,Divorciado ,53034.0,0.0,1,30-05-2013,30,160.0,15,196.0,15.0,11.0,50,0.0,6.0,1,7,8,0.0,,,0,0.0,0.0,0,0,0.0
6181,76,2n Cycle,En pareja ,52203.0,0.0,0,31-07-2012,36,488.0,21,238.0,56.0,108.0,28,1.0,8.0,7,11,6,0.0,,,0,0.0,0.0,0,0,0.0
10507,49,2n Cycle,Divorciado ,59601.0,0.0,1,25-07-2013,14,691.0,7,69.0,0.0,7.0,23,4.0,2.0,2,7,8,0.0,,,0,0.0,0.0,1,0,0.0
2674,68,Master,Soltero ,75154.0,0.0,1,04-09-2012,79,543.0,10,205.0,160.0,143.0,82,1.0,6.0,3,6,3,0.0,,,0,0.0,0.0,0,0,1.0
2698,50,Graduation,Soltero ,47025.0,0.0,1,07-11-2013,52,254.0,7,108.0,20.0,0.0,26,3.0,6.0,3,5,6,0.0,,,0,0.0,0.0,0,0,0.0
3231,53,Graduation,Casado ,37971.0,1.0,0,25-11-2013,97,5.0,4,10.0,2.0,2.0,7,1.0,1.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
4096,58,Master,Divorciado ,41335.0,0.0,0,26-12-2013,24,112.0,19,21.0,16.0,14.0,5,3.0,4.0,1,4,7,0.0,,,0,0.0,0.0,0,0,0.0
10476,68,Graduation,Casado ,67267.0,0.0,1,13-05-2014,0,134.0,11,59.0,15.0,2.0,30,1.0,3.0,2,5,2,0.0,,,0,0.0,0.0,0,0,0.0
5948,51,Graduation,Soltero ,57338.0,0.0,1,29-04-2014,96,143.0,6,52.0,11.0,8.0,17,0.0,4.0,1,5,5,0.0,,,0,0.0,0.0,0,0,0.0
9140,66,2n Cycle,En pareja ,50523.0,1.0,1,25-12-2013,89,51.0,4,24.0,4.0,7.0,1,2.0,2.0,0,4,6,0.0,,,0,0.0,0.0,0,0,0.0
10258,61,Master,Soltero ,35791.0,2.0,1,06-05-2013,94,27.0,0,5.0,0.0,0.0,3,2.0,1.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
5675,66,PhD,Divorciado ,50611.0,0.0,1,04-10-2012,98,459.0,0,24.0,6.0,0.0,4,6.0,4.0,5,7,6,0.0,,,0,0.0,0.0,1,0,0.0
4743,57,PhD,Casado ,56242.0,0.0,1,03-03-2013,72,689.0,8,167.0,11.0,8.0,88,5.0,8.0,4,11,6,0.0,,,0,0.0,0.0,0,0,0.0
8805,66,Graduation,Soltero ,48904.0,0.0,1,02-12-2012,1,283.0,10,38.0,0.0,13.0,27,4.0,7.0,2,4,8,0.0,,,0,0.0,0.0,0,0,0.0
1542,51,Graduation,Soltero ,56243.0,0.0,2,30-12-2013,26,347.0,0,0.0,0.0,0.0,7,0.0,4.0,2,8,5,0.0,,,0,0.0,0.0,0,0,0.0
6770,41,Graduation,Casado ,21355.0,1.0,0,20-08-2013,5,5.0,13,14.0,0.0,5.0,31,2.0,2.0,1,2,6,0.0,,,0,0.0,1.0,0,0,1.0
8773,55,Master,En pareja ,57420.0,0.0,1,25-06-2013,22,280.0,0,18.0,0.0,0.0,24,0.0,5.0,1,6,7,0.0,,,0,0.0,0.0,1,0,0.0
10475,56,Master,En pareja ,51411.0,0.0,1,01-04-2013,39,187.0,5,65.0,26.0,20.0,14,0.0,4.0,2,6,5,0.0,,,0,0.0,0.0,0,0,0.0
10420,71,Master,Divorciado ,46390.0,0.0,1,05-05-2014,56,95.0,14,0.0,0.0,0.0,38,0.0,4.0,2,3,7,0.0,,,0,0.0,0.0,0,0,0.0
7514,70,2n Cycle,En pareja ,54342.0,1.0,1,03-07-2013,74,84.0,10,34.0,11.0,10.0,28,4.0,3.0,1,4,6,0.0,,,0,0.0,0.0,0,0,0.0
2902,68,Graduation,En pareja ,51411.0,0.0,1,03-09-2012,87,19.0,4,12.0,2.0,2.0,6,1.0,1.0,0,3,5,0.0,,,0,0.0,0.0,0,0,0.0
